task,scenario,video_uid,video_category,sample_id,distractor_task,distractor_sample_id,dialogue,question,options,correct_answer,start_sec,end_sec
MIntRec,text_grounded,573fb614-bd21-40a9-ab0f-c19b5d46eabe,Cleaning / laundry; Playing with pets,mintred_0768,QaEgo4D,7f638614-ef69-416b-8bac-28fa63cad079_4,"[{""speaker"": ""Speaker 1"", ""text"": ""Man, this bus is taking forever. Did I just miss it?""}, {""speaker"": ""Speaker 2"", ""text"": ""Looks like it. You want me to check the app for the next one?""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, please. I really need to get going.""}, {""speaker"": ""Speaker 2"", ""text"": ""Okay, hang on...""}, {""speaker"": ""Speaker 2"", ""text"": ""well, the next bus is gonna get here in 20 minutes.""}]",What is the intent of the last utterance in the dialogue? (A) Inform (B) Greet (C) Advise (D) Leave,"{""A"": ""Inform"", ""B"": ""Greet"", ""C"": ""Advise"", ""D"": ""Leave""}",A,,
MIntRec,text_grounded,89a95cd8-ca13-4edf-807e-d62138fd30e0,Cooking,mintred_0769,QaEgo4D,e3d496d9-aeae-4aa3-b79d-648fbb0e751a_1,"[{""speaker"": ""Speaker 1"", ""text"": ""Alright, we're playing Twister tonight, but with drinks to make it interesting.""}, {""speaker"": ""Speaker 2"", ""text"": ""Hell yeah. What's the rule if someone falls?""}, {""speaker"": ""Speaker 1"", ""text"": ""If you call out the wrong color or spot, take a sip first off.""}, {""speaker"": ""Speaker 2"", ""text"": ""Simple enough. And for collapsing?""}, {""speaker"": ""Speaker 1"", ""text"": ""and when you fall down, you gotta take a sip.""}]",What is the intent of the last utterance in the dialogue? (A) Leave (B) Inform (C) Greet (D) Arrange,"{""A"": ""Leave"", ""B"": ""Inform"", ""C"": ""Greet"", ""D"": ""Arrange""}",D,,
MIntRec,text_grounded,b3ba6f28-2506-4121-ad08-c5b96b410a1f,"jobs related to construction/renovation company
(Director of work, tiler, plumber, Electrician, Handyman, etc)",mintred_0770,QaEgo4D,12525c2c-1f9d-41ce-86fc-35942d49645e_1,"[{""speaker"": ""Speaker 1"", ""text"": ""Excuse me, why is the toilet paper aisle empty again?""}, {""speaker"": ""Speaker 2"", ""text"": ""It's been crazy with everyone stocking up lately.""}, {""speaker"": ""Speaker 1"", ""text"": ""I just need a couple packs for my family—can you check the back?""}, {""speaker"": ""Speaker 2"", ""text"": ""I wish I could help more, but we're limiting toilet paper to one pack per household.""}]",What is the intent of the last utterance in the dialogue? (A) Inform (B) Arrange (C) Leave (D) Prevent,"{""A"": ""Inform"", ""B"": ""Arrange"", ""C"": ""Leave"", ""D"": ""Prevent""}",A,,
MIntRec,text_grounded,b75b0d84-01fb-4ba4-9d70-f0b601177799,Carpenter,mintred_0771,QaEgo4D,cf33c7e8-c555-4512-8371-61ed069ccf58_4,"[{""speaker"": ""Speaker 1"", ""text"": ""I've got this big presentation coming up next week, and I'm already sweating it.""}, {""speaker"": ""Speaker 2"", ""text"": ""You'll be fine. You've crushed ones like this before.""}, {""speaker"": ""Speaker 1"", ""text"": ""Not with the new boss watching, though. What if I freeze up?""}, {""speaker"": ""Speaker 2"", ""text"": ""Just run through it a few times on your own.""}, {""speaker"": ""Speaker 1"", ""text"": ""so i thought it would be good for us to practice, you know?""}]",What is the intent of the last utterance in the dialogue? (A) Introduce (B) Advise (C) Greet (D) Arrange,"{""A"": ""Introduce"", ""B"": ""Advise"", ""C"": ""Greet"", ""D"": ""Arrange""}",B,,
MIntRec,text_grounded,a5259841-c497-495d-ac9b-59cd5c234f73,Cleaning / laundry,mintred_0772,QaEgo4D,6ed2ce76-d04f-45e0-a3ed-8b2881dabab2_3,"[{""speaker"": ""Speaker 1"", ""text"": ""What are those little pastries you have there? They smell amazing.""}, {""speaker"": ""Speaker 2"", ""text"": ""Oh, these? They're a family recipe from back home.""}, {""speaker"": ""Speaker 1"", ""text"": ""I've never seen anything like them. What's inside?""}, {""speaker"": ""Speaker 2"", ""text"": ""A mix of meat and spices, fried to perfection.""}, {""speaker"": ""Speaker 1"", ""text"": ""Cool, but what's the name?""}, {""speaker"": ""Speaker 2"", ""text"": ""these are called pastelitos de perro.""}]",What is the intent of the last utterance in the dialogue? (A) Introduce (B) Inform (C) Advise (D) Comfort,"{""A"": ""Introduce"", ""B"": ""Inform"", ""C"": ""Advise"", ""D"": ""Comfort""}",A,,
MIntRec,text_grounded,35e554fb-0add-443a-909d-9625e7a6cbf3,Cooking,mintred_0773,QaEgo4D,c6e8e2a7-cc14-4bfc-8908-b2072c28fddb_2,"[{""speaker"": ""Speaker 2"", ""text"": ""Hey, have you made a decision yet on what to do with Myrtle's money?""}, {""speaker"": ""Speaker 1"", ""text"": ""Not quite. Pastor Craig and I have been going back and forth.""}, {""speaker"": ""Speaker 2"", ""text"": ""Jonah and I were wondering if it'd go to the church or something else.""}, {""speaker"": ""Speaker 1"", ""text"": ""We've talked it over a lot.""}, {""speaker"": ""Speaker 2"", ""text"": ""Well, spill it whenever you know.""}, {""speaker"": ""Speaker 1"", ""text"": ""jonah, amy, i just got off the phone with pastor craig, and we've decided what i'm gonna do with myrtle's money.""}]",What is the intent of the last utterance in the dialogue? (A) Prevent (B) Inform (C) Introduce (D) Arrange,"{""A"": ""Prevent"", ""B"": ""Inform"", ""C"": ""Introduce"", ""D"": ""Arrange""}",B,,
MIntRec,text_grounded,743420f9-72e1-4219-bc56-f5a93644c0f4,Carpenter,mintred_0774,QaEgo4D,28833358-f274-477c-829f-30358df41736_2,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, what are those things on the table?""}, {""speaker"": ""Speaker 2"", ""text"": ""You mean these?""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, the ones with the cushy parts and the wire.""}, {""speaker"": ""Speaker 2"", ""text"": ""Oh, right.""}, {""speaker"": ""Speaker 1"", ""text"": ""What do they do?""}, {""speaker"": ""Speaker 2"", ""text"": ""well, they're- they're headphones.""}]",What is the intent of the last utterance in the dialogue? (A) Comfort (B) Leave (C) Prevent (D) Introduce,"{""A"": ""Comfort"", ""B"": ""Leave"", ""C"": ""Prevent"", ""D"": ""Introduce""}",D,,
MIntRec,text_grounded,8c9ff878-9e40-41a1-9c1d-e7db9a1bb8fc,Car mechanic,mintred_0775,QaEgo4D,feeb6e5b-3c05-402b-8368-ce35e77f5b52_1,"[{""speaker"": ""Speaker 1"", ""text"": ""We need realistic bags under the eyes for this vampire costume, but the makeup kit doesn't have any prosthetics.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, the store's closed now. This is gonna look lame without them.""}, {""speaker"": ""Speaker 1"", ""text"": ""Mateo looks exhausted from that late shift—his eyes are all puffy.""}, {""speaker"": ""Speaker 2"", ""text"": ""Perfect!""}, {""speaker"": ""Speaker 1"", ""text"": ""oh, we can just use the ones under mateo's eyes.""}]",What is the intent of the last utterance in the dialogue? (A) Greet (B) Advise (C) Introduce (D) Prevent,"{""A"": ""Greet"", ""B"": ""Advise"", ""C"": ""Introduce"", ""D"": ""Prevent""}",B,,
MIntRec,text_grounded,8717d09f-391c-4203-8e6c-7fa1f035cdda,Car mechanic,mintred_0776,QaEgo4D,4aa1abc1-f5b5-4616-839c-f99eb9c71840_0,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, I packed us a quick snack for the road trip.""}, {""speaker"": ""Speaker 2"", ""text"": ""Cool, what'd you bring?""}, {""speaker"": ""Speaker 1"", ""text"": ""Check this out—it's super convenient and healthy.""}, {""speaker"": ""Speaker 2"", ""text"": ""Hmm, looks kinda like a candy bar. What is it?""}, {""speaker"": ""Speaker 1"", ""text"": ""it's a cereal bar!""}]",What is the intent of the last utterance in the dialogue? (A) Advise (B) Arrange (C) Ask for help (D) Introduce,"{""A"": ""Advise"", ""B"": ""Arrange"", ""C"": ""Ask for help"", ""D"": ""Introduce""}",D,,
MIntRec,text_grounded,6c0ca07f-6bb2-4db4-a0c3-5926726493fc,Cleaning / laundry; Making coffee,mintred_0777,QaEgo4D,c249f2bd-4a1f-4f4b-b5f0-8296d26ddbff_0,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, do you guys still carry those old-school iPod Nanos?""}, {""speaker"": ""Speaker 2"", ""text"": ""The classic click wheel ones?""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, the multicolored ones from back in the day.""}, {""speaker"": ""Speaker 2"", ""text"": ""Nah, Apple quit making them a while back.""}, {""speaker"": ""Speaker 1"", ""text"": ""When exactly?""}, {""speaker"": ""Speaker 2"", ""text"": ""They discontinued them seven years ago.""}]",What is the intent of the last utterance in the dialogue? (A) Leave (B) Inform (C) Ask for help (D) Prevent,"{""A"": ""Leave"", ""B"": ""Inform"", ""C"": ""Ask for help"", ""D"": ""Prevent""}",B,,
MIntRec,text_grounded,b737cd68-4e0d-440a-9813-a6c90080fac5,Cooking,mintred_0778,QaEgo4D,920f36c3-97ee-4609-8d50-26ea0ce18ddc_5,"[{""speaker"": ""Speaker 1"", ""text"": ""Excuse me, do you have the time?""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, it's about 3:15.""}, {""speaker"": ""Speaker 1"", ""text"": ""Thanks. Wait a second... Dave? From college?""}, {""speaker"": ""Speaker 2"", ""text"": ""hey.""}]",What is the intent of the last utterance in the dialogue? (A) Advise (B) Greet (C) Introduce (D) Leave,"{""A"": ""Advise"", ""B"": ""Greet"", ""C"": ""Introduce"", ""D"": ""Leave""}",B,,
MIntRec,text_grounded,ae11b3ee-0ef5-4ff8-90f6-c5fd3fef8072,Eating; Outdoor social (includes campfire),mintred_0779,QaEgo4D,fa54fafe-70d3-4758-9136-f1c07f855fe4_0,"[{""speaker"": ""Speaker 2"", ""text"": ""Hey, boss, can you take me off the schedule for tomorrow's shift?""}, {""speaker"": ""Speaker 1"", ""text"": ""What's going on, Jonah? You okay?""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, just wiped out from this week. I really need the night off.""}, {""speaker"": ""Speaker 1"", ""text"": ""I get it, but we're short-staffed as it is.""}, {""speaker"": ""Speaker 2"", ""text"": ""Come on, please? Someone else can cover.""}, {""speaker"": ""Speaker 1"", ""text"": ""jonah, i'm not taking you off the schedule.""}]",What is the intent of the last utterance in the dialogue? (A) Comfort (B) Greet (C) Prevent (D) Inform,"{""A"": ""Comfort"", ""B"": ""Greet"", ""C"": ""Prevent"", ""D"": ""Inform""}",D,,
MIntRec,text_grounded,fd67e15e-3c45-4fc4-b399-4ab3df1c957f,Eating; Indoor Navigation (walking); Talking with family members,mintred_0780,QaEgo4D,e8392e8a-3141-402d-97c9-0e8c6611c0af_1,"[{""speaker"": ""Speaker 1"", ""text"": ""Look, I've been thinking about the open position. What if we go with Sarah instead of Blaine? She's got way more experience.""}, {""speaker"": ""Speaker 2"", ""text"": ""Sarah? I mean, Blaine's solid, but yeah, maybe.""}, {""speaker"": ""Speaker 1"", ""text"": ""Exactly. She's a better fit long-term. Corporate would love it.""}, {""speaker"": ""Speaker 2"", ""text"": ""She's great, but...""}, {""speaker"": ""Speaker 1"", ""text"": ""Come on, we can switch it up no problem.""}, {""speaker"": ""Speaker 2"", ""text"": ""yes, except i already told corporate that i gave the job to blaine, so...""}]",What is the intent of the last utterance in the dialogue? (A) Introduce (B) Inform (C) Prevent (D) Greet,"{""A"": ""Introduce"", ""B"": ""Inform"", ""C"": ""Prevent"", ""D"": ""Greet""}",B,,
MIntRec,text_grounded,d13aa822-29de-428a-bdf4-f4d6ec4a22e0,Cooking,mintred_0781,QaEgo4D,33e038e2-2cc3-4774-83a0-f39b59b811f4_3,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, where's the line at the register coming from? It's backed up over there.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, I stepped away for a sec to grab some stock from the back.""}, {""speaker"": ""Speaker 1"", ""text"": ""Stock? You left it unmanned during rush hour?""}, {""speaker"": ""Speaker 2"", ""text"": ""It wasn't that long, and no one's complaining yet.""}, {""speaker"": ""Speaker 1"", ""text"": ""you're gonna go back and work on that register""}]",What is the intent of the last utterance in the dialogue? (A) Introduce (B) Ask for help (C) Greet (D) Arrange,"{""A"": ""Introduce"", ""B"": ""Ask for help"", ""C"": ""Greet"", ""D"": ""Arrange""}",D,,
MIntRec,text_grounded,3534864b-2289-4aaf-b3ed-10eeeee7acd2,Baker,mintred_0782,QaEgo4D,f97483e6-04c9-441a-9487-67348e976999_5,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, we're planning an Irish dinner for St. Patrick's Day. Any ideas on what to get?""}, {""speaker"": ""Speaker 2"", ""text"": ""Corned beef and cabbage would be perfect for that.""}, {""speaker"": ""Speaker 1"", ""text"": ""Nice, but I heard it's pretty expensive this time of year. You see any good deals?""}, {""speaker"": ""Speaker 2"", ""text"": ""Actually, yeah—corned beef and cabbage are 20% off.""}, {""speaker"": ""Speaker 1"", ""text"": ""Sweet, let's grab some then!""}]",What is the intent of the last utterance in the dialogue? (A) Leave (B) Inform (C) Prevent (D) Introduce,"{""A"": ""Leave"", ""B"": ""Inform"", ""C"": ""Prevent"", ""D"": ""Introduce""}",B,,
MIntRec,text_grounded,efe942ae-6339-4646-b644-dbe76db177ca,Cleaning / laundry,mintred_0783,QaEgo4D,66335174-80a0-4bfb-85fb-4b726c22fa07_1,"[{""speaker"": ""Speaker 1"", ""text"": ""I've been practicing my technique, babe. Tonight's gonna be intense.""}, {""speaker"": ""Speaker 2"", ""text"": ""Okay, but I'm still shy about squirting. It feels so out of control.""}, {""speaker"": ""Speaker 1"", ""text"": ""That's the fun part. Just relax and let it flow.""}, {""speaker"": ""Speaker 2"", ""text"": ""I try, but I always hold back a little.""}, {""speaker"": ""Speaker 1"", ""text"": ""Don't be stingy with the squirts.""}]",What is the intent of the last utterance in the dialogue? (A) Introduce (B) Advise (C) Prevent (D) Comfort,"{""A"": ""Introduce"", ""B"": ""Advise"", ""C"": ""Prevent"", ""D"": ""Comfort""}",B,,
MIntRec,text_grounded,8c8e2e9b-2c15-4dac-a4b2-16a3dda1eac4,Cooking,mintred_0784,QaEgo4D,4d760b1e-9740-4ef9-89bf-011a1cd02145_6,"[{""speaker"": ""Speaker 1"", ""text"": ""Oh crap, I think Sandra saw me spilling the coffee all over the counter.""}, {""speaker"": ""Speaker 2"", ""text"": ""Seriously? She's super picky about the kitchen.""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, she was walking by. What if she tells the boss? I'm gonna get fired!""}, {""speaker"": ""Speaker 2"", ""text"": ""don't worry, sandra saw it and she didn't say anything.""}]",What is the intent of the last utterance in the dialogue? (A) Comfort (B) Greet (C) Leave (D) Inform,"{""A"": ""Comfort"", ""B"": ""Greet"", ""C"": ""Leave"", ""D"": ""Inform""}",A,,
MIntRec,text_grounded,e4dc253e-e5be-4b1e-89c2-ab1a47c486b0,Blacksmith,mintred_0785,QaEgo4D,ec77b022-b9de-4bd0-a8a2-b5e9e057acb9_0,"[{""speaker"": ""Speaker 1"", ""text"": ""Dude, that guy's been bullying you for weeks. Time to fight back.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, I'm sick of it. Let's jump him after school.""}, {""speaker"": ""Speaker 1"", ""text"": ""Wait, you serious? We could get expelled.""}, {""speaker"": ""Speaker 2"", ""text"": ""Nah, it'll be quick. Grab that bat from the shed.""}, {""speaker"": ""Speaker 1"", ""text"": ""what? wait, no, no.""}]",What is the intent of the last utterance in the dialogue? (A) Introduce (B) Inform (C) Prevent (D) Comfort,"{""A"": ""Introduce"", ""B"": ""Inform"", ""C"": ""Prevent"", ""D"": ""Comfort""}",C,,
MIntRec,text_grounded,223a838a-385b-46c8-b750-b590580e6cab,Cleaning / laundry; Cooking; Crafting/knitting/sewing/drawing/painting; Indoor Navigation (walking); Watching tv,mintred_0786,EgoPlan-Bench2,223a838a-385b-46c8-b750-b590580e6cab_28,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey Amy, got a minute? Something weird just happened in the stockroom.""}, {""speaker"": ""Speaker 2"", ""text"": ""Sure, John, what's up?""}, {""speaker"": ""Speaker 1"", ""text"": ""I saw Mike stuffing some electronics into his bag and heading for the exit.""}, {""speaker"": ""Speaker 2"", ""text"": ""You're kidding. Did he see you?""}, {""speaker"": ""Speaker 1"", ""text"": ""amy, i need to report an employee theft.""}]",What is the intent of the last utterance in the dialogue? (A) Introduce (B) Inform (C) Comfort (D) Ask for help,"{""A"": ""Introduce"", ""B"": ""Inform"", ""C"": ""Comfort"", ""D"": ""Ask for help""}",B,,
MIntRec,text_grounded,27825332-6946-4c1c-9b4f-e4de4f13b718,Cooking,mintred_0787,QaEgo4D,2c3af817-41cf-41fd-99ac-b75f0783e294_3,"[{""speaker"": ""Speaker 1"", ""text"": ""I totally forgot to pick up the dry cleaning, and now we're out of clean shirts for the party tonight.""}, {""speaker"": ""Speaker 2"", ""text"": ""It's okay, we can just wear what we have.""}, {""speaker"": ""Speaker 1"", ""text"": ""No, you were counting on me, and I always screw these things up.""}, {""speaker"": ""Speaker 2"", ""text"": ""Hey, it's not a big deal—we'll figure it out.""}, {""speaker"": ""Speaker 1"", ""text"": ""Still, I hate letting you down like this.""}, {""speaker"": ""Speaker 2"", ""text"": ""Don't worry about it.""}]",What is the intent of the last utterance in the dialogue? (A) Comfort (B) Leave (C) Introduce (D) Arrange,"{""A"": ""Comfort"", ""B"": ""Leave"", ""C"": ""Introduce"", ""D"": ""Arrange""}",A,,
MIntRec,text_grounded,97f3c1c5-3fc2-4bc8-8956-b6e679ace868,Cooking,mintred_0788,QaEgo4D,b08d2807-2136-4753-aaf7-4b412df5eb5e_2,"[{""speaker"": ""Speaker 1"", ""text"": ""I've been searching for a good lipstick that won't wear off during my busy days.""}, {""speaker"": ""Speaker 2"", ""text"": ""You need something reliable then.""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, nothing worse than reapplying every hour.""}, {""speaker"": ""Speaker 2"", ""text"": ""Check this out—it's perfect for that.""}, {""speaker"": ""Speaker 1"", ""text"": ""Really? Tell me more.""}, {""speaker"": ""Speaker 2"", ""text"": ""this lipstick is stay all day""}]",What is the intent of the last utterance in the dialogue? (A) Introduce (B) Inform (C) Advise (D) Prevent,"{""A"": ""Introduce"", ""B"": ""Inform"", ""C"": ""Advise"", ""D"": ""Prevent""}",A,,
MIntRec,text_grounded,9c2778cf-ce24-4793-b113-0c2a6c04266f,Car mechanic,mintred_0789,QaEgo4D,e889dab1-8cf9-4cc9-bf21-33afed56cc49_1,"[{""speaker"": ""Speaker 1"", ""text"": ""I'm heading over to the old warehouse to check out those noises myself.""}, {""speaker"": ""Speaker 2"", ""text"": ""Hold up, that's sketchy. Me and the others are coming with you.""}, {""speaker"": ""Speaker 1"", ""text"": ""No, really, it's probably nothing. I don't want to drag everyone out there.""}, {""speaker"": ""Speaker 2"", ""text"": ""Come on, we're a team. Safety in numbers—you shouldn't go alone.""}, {""speaker"": ""Speaker 1"", ""text"": ""no, you guys don't have to come with me.""}]",What is the intent of the last utterance in the dialogue? (A) Ask for help (B) Prevent (C) Greet (D) Advise,"{""A"": ""Ask for help"", ""B"": ""Prevent"", ""C"": ""Greet"", ""D"": ""Advise""}",B,,
