sample_id,video_uid,video_category,scenario,task,dialogue,question,options,correct_answer,source
24d5c50e-29a0-4f35-bfd3-f5556befec5d_1,745c97c7-76cb-44fc-8923-5e33761256b6,Bus; Hosting a party; Household management - caring for kids; Talking with family members,contradictory,QaEgo4D,"[{""speaker"": ""Camera Wearer"", ""text"": ""Did you see that? She took the rice cooker from the shelf and moved it to the counter. Speaker 2: Yeah, and then she put the bowl right next to it after getting it from the sink cabinet. Speaker 1: Right, and she was folding that little blue paper the whole time—probably a note for later.""}]",Which object does C interact with immediately after looking around?,"{""A"": ""The rice cooker"", ""B"": ""The cup"", ""C"": ""The drawer"", ""D"": ""The paper""}",B,round1
0bb56b9e-6018-41e5-9dda-accf592b94db_2,664469cf-79c6-4343-884c-707c3922ea2b,Cooking,multimodal_grounded,QaEgo4D,"[{""speaker"": ""Other"", ""text"": ""Are you adding something else to the salad? I thought it was ready.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I just tasted it. It's a bit too bland on its own.""}, {""speaker"": ""Other"", ""text"": ""Oh, is that the secret ingredient you were talking about?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Exactly. This will give it the perfect amount of flavor. Just a little bit should do the trick.""}, {""speaker"": ""Other"", ""text"": ""Alright, don't go overboard! I'm starving.""}]",What is the 'secret ingredient' the camera wearer is adding to fix the bland taste of the salad?,"{""A"": ""dressing"", ""B"": ""mayonnaise"", ""C"": ""butter"", ""D"": ""sauce""}",D,original
afd0946d-8a39-4caf-8963-f49de16e1abf_17,afd0946d-8a39-4caf-8963-f49de16e1abf,Crafting/knitting/sewing/drawing/painting,contradictory,EgoPlan-Bench2,"[{""speaker"": ""Other"", ""text"": ""How is the cleanup of that polythene sheet going? Is it clear of all the marks?""}, {""speaker"": ""Camera Wearer"", ""text"": ""I'm making progress. I've switched to using a heavy-duty sponge to scrub the surface now.""}, {""speaker"": ""Other"", ""text"": ""Make sure you use the microfiber cloth to dry it off so there are no streaks left.""}, {""speaker"": ""Camera Wearer"", ""text"": ""That's the plan. I'm just finishing up the scrubbing phase and then I'll grab the microfiber cloth to finish the job.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to wipe paint?","{""A"": ""Put the brush in the water"", ""B"": ""Paint on the polythene paper"", ""C"": ""Scrub the surface with a sponge"", ""D"": ""Dry the area with a microfiber cloth""}",B,round1
83812edc-85c6-4977-b9f7-561df3a32adc_2,4469a684-b4f9-4b50-a26f-2943f477a420,Bike; Indoor Navigation (walking); Street art,multimodal_grounded,QaEgo4D,"[{""speaker"": ""Other"", ""text"": ""I can't believe you're having that with your pasta. You know that's my absolute favorite, right? It's pure torture sitting across from it.""}, {""speaker"": ""Camera Wearer"", ""text"": ""I know, I'm sorry! I just really needed the sugar and caffeine hit to get through the afternoon.""}, {""speaker"": ""Other"", ""text"": ""Yeah, well, enjoy your goodness. I'm just going to sit here, stare at my screen, and try to ignore the fact that I gave that stuff up.""}, {""speaker"": ""Other"", ""text"": ""Hey, I balance it out! I'm eating my greens too, see? But if you want to cheat on your diet for just one sip, I won't tell.""}]",What's the favorite of Other?,"{""A"": ""A can of coke"", ""B"": ""A cup of caffè latte"", ""C"": ""A cup of milk tea"", ""D"": ""A jar of ketchup""}",A,manual
bcd50848-eada-4e45-b087-3615256342cb_1,84995fe3-7ade-4075-932d-274f167c27e1,"Clothes, other shopping; Eating at a restaurant; Grocery shopping indoors",multimodal_grounded,QaEgo4D,"[{""speaker"": ""Other"", ""text"": ""What are you doing? Are you heading out already?""}, {""speaker"": ""Camera Wearer"", ""text"": ""No, I'm just opening this for a second.""}, {""speaker"": ""Other"", ""text"": ""Why? It's a bit cold to leave it open.""}, {""speaker"": ""Camera Wearer"", ""text"": ""I know, I just need to get some fresh air in here. The paint fumes are giving me a headache.""}, {""speaker"": ""Other"", ""text"": ""Ah, good idea. Just don't forget to close it all the way.""}]",What is being opened to let in fresh air due to the paint fumes mentioned by the speaker?,"{""A"": ""A wood door"", ""B"": ""A metal door"", ""C"": ""A window"", ""D"": ""A glass door""}",D,round1
842b098e-38bd-4b5d-b6ab-150f1f1945a8_4,5ead8e7c-2600-44b1-afd6-b82cb5f7b9ce,Baseball; Going to the park,contradictory,QaEgo4D,"[{""speaker"": ""Camera Wearer"", ""text"": ""Did you see that? The guy in the blue jacket just dropped those red bats by the fence and walked off.""}, {""speaker"": ""Other"", ""text"": ""Yeah, and he left the glove there too. Total disrespect.""}]",What color are the bats lying on the ground?,"{""A"": ""Red"", ""B"": ""Black"", ""C"": ""Green"", ""D"": ""White""}",B,manual
8d6624bd-a645-47e1-b729-a468ce3a4d64_7,53da674a-089d-428a-a719-e322b2de002b,Baker,contradictory,QaEgo4D,"[{""speaker"": ""Camera Wearer"", ""text"": ""I saw you roll three balls of dough and put them in the proofer. Make sure they rise well!""}, {""speaker"": ""Other"", ""text"": ""Yes, I rolled exactly three. I made one large loaf, one small, and one in the middle — perfect for tomorrow’s bake.""}]",How many times did C pick up dough from the table in the video?,"{""A"": ""one"", ""B"": ""three"", ""C"": ""four"", ""D"": ""two""}",D,round1
710dd173-a98b-4e10-a33d-bb956e70bf79_4,fb7cc35d-3272-44a4-b8f2-15cd24fa345b,Hosting a party; Playing games / video games; Talking with family members,contradictory,QaEgo4D,"[{""speaker"": ""Camera Wearer"", ""text"": ""I totally forgot to open the curtains, didn't I?""}, {""speaker"": ""Other"", ""text"": ""No, you did—it was the first thing you did when you walked in. You pulled them open wide.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Are you sure? I remember hanging the shirt on the chair right after coming in, and the room was still dark.""}, {""speaker"": ""Other"", ""text"": ""Trust me, you opened them right after hanging up the blue shirt.""}]",What did person C do immediately after walking into the room?,"{""A"": ""Opened the curtains"", ""B"": ""Hung the t-shirt on the chair"", ""C"": ""Pushed the chair slightly"", ""D"": ""Opened the t-shirt""}",B,original
9313181d-2522-4144-ab35-b3c1a8ac1fea_2,9313181d-2522-4144-ab35-b3c1a8ac1fea,"jobs related to construction/renovation company
(Director of work, tiler, plumber, Electrician, Handyman, etc)",contradictory,EgoPlan-Bench2,"[{""speaker"": ""Other"", ""text"": ""How is the preparation for the wall painting coming along?""}, {""speaker"": ""Camera Wearer"", ""text"": ""I'm making progress. I've just finished assembling this long-reach floor mop.""}, {""speaker"": ""Other"", ""text"": ""A floor mop? I thought you were getting the roller ready for the paint job.""}, {""speaker"": ""Camera Wearer"", ""text"": ""No, I'm going to mop the floorboards first so they're dust-free. I'm just dipping the mop head into the soapy water tray now.""}, {""speaker"": ""Other"", ""text"": ""Okay, just make sure you don't leave the floor too wet before you start painting.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to paint the wall?","{""A"": ""Mop the floorboards"", ""B"": ""Apply paint on wall"", ""C"": ""Rinse the mop head"", ""D"": ""Dry the floor with a towel""}",B,original
1a8ce90c-2273-495a-9366-52345df0f7d1_3,9930414f-b998-4217-b6b5-aa686236fdf8,"Car - commuting, road trip; Grocery shopping indoors; Walking on street",contradictory,QaEgo4D,"[{""speaker"": ""Camera Wearer"", ""text"": ""I just put the wireless mouse in the drawer, right after I saw the post on the wall.\\nSpeaker 2: Wait, are you sure? I thought you placed it on the table.\\nSpeaker 1: No, definitely the drawer. I remember because I had just taken the bottle from the shelf and moved it to the desk before that.\\nSpeaker 2: Hmm, but the bottle was already on the desk when I came in.\\nSpeaker 1: Must’ve missed it — I clearly put the mouse in the drawer after looking at the post.""}]",In what location did the person place the wireless mouse?,"{""A"": ""drawer"", ""B"": ""shelf"", ""C"": ""desk"", ""D"": ""table""}",C,original
fee8e3d6-58b5-4931-b14b-f8b109c61d9b_1,960b820b-1807-4219-8e74-94c4d00abc41,Car/scooter washing; Cleaning / laundry; Gardening; Indoor Navigation (walking); Playing with pets,multimodal_grounded,QaEgo4D,"[{""speaker"": ""Other"", ""text"": ""Is that the tool Mark bought for the garage?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yes, I'm putting it back where it belongs.""}]",What color is the tool that was bought for the garage?,"{""A"": ""Red"", ""B"": ""Blue"", ""C"": ""Yellow"", ""D"": ""Black""}",A,round2
263105fb-18d9-4628-90b5-c5e7b228c705_70,263105fb-18d9-4628-90b5-c5e7b228c705,Cooking,multimodal_grounded,EgoPlan-Bench2,"[{""speaker"": ""Camera Wearer"", ""text"": ""The cucumbers are starting to look translucent and slightly browned now.""}, {""speaker"": ""Other"", ""text"": ""Good. They shouldn't stay in the heat much longer or they will get mushy.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Should I use that large metal spoon to move them?""}, {""speaker"": ""Other"", ""text"": ""Actually, use the slotted spoon instead so you do not bring all the excess oil with them.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Got it, I will grab the slotted spoon.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to fry cucumbers?","{""A"": ""Scoop the cucumber pieces to the plate using the slotted spoon"", ""B"": ""Turn the cucumbers on the pan using the slotted spoon"", ""C"": ""Scoop the cucumber pieces to the plate using the large metal spoon"", ""D"": ""Leave the cucumbers in the pan to brown further before scooping""}",A,round1
e6628f1c-8e8d-4d42-be89-e412cce16072_0,6a1bdcdb-0def-4cbb-87ab-0da83b63552c,Working out at home,multimodal_grounded,QaEgo4D,"[{""speaker"": ""Other"", ""text"": ""I'm going to start my yoga routine now.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Do you need these?""}, {""speaker"": ""Other"", ""text"": ""Yes, I need them for the bridge pose.""}]",What objects does the camera wearer grab and for what purpose?,"{""A"": ""Two yoga blocks for the bridge pose"", ""B"": ""Two yoga blocks for the tree pose"", ""C"": ""Two cleaning sponges for a coffee spill"", ""D"": ""One yoga block for the bridge pose""}",A,manual
1e85d8b5-5ca8-4bbf-be51-21741ac8a694_12,1e85d8b5-5ca8-4bbf-be51-21741ac8a694,Crafting/knitting/sewing/drawing/painting,multimodal_grounded,EgoPlan-Bench2,"[{""speaker"": ""Camera Wearer"", ""text"": ""The edges of the garment are aligned now, but the track mechanism feels a bit resistant.""}, {""speaker"": ""Other"", ""text"": ""Try grasping the metal slider specifically with your thumb and forefinger for better control.""}, {""speaker"": ""Camera Wearer"", ""text"": ""I see. Should I move the slider along the track as quickly as possible?""}, {""speaker"": ""Other"", ""text"": ""Definitely not. Move it slowly to ensure the lining doesn't snag. Don't use your whole hand to force it.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to prepare clothes for next step?","{""A"": ""close the zip using the thumb and forefinger on the metal slider"", ""B"": ""stretch clothes using the thumb and forefinger on the metal slider"", ""C"": ""close the zip by forcing it with the whole hand"", ""D"": ""close the zip quickly along the track""}",A,original
84e4e5ea-d20f-4cee-b9dd-9087ee141594_0,7cad84ff-4d08-4e18-8784-aaf4e9341264,Going to the park; Playing with pets; Talking with family members; Walking the dog / pet,contradictory,QaEgo4D,"[{""speaker"": ""Camera Wearer"", ""text"": ""I saw you toss the ball to that guy over there. Speaker 2: Yeah, and he picked it up right away and threw it back to me. Smart move.""}]",Who picks up the ball after it is thrown?,"{""A"": ""A man"", ""B"": ""A woman"", ""C"": ""A child"", ""D"": ""A dog""}",B,round1
d52b4352-ad29-479d-b718-51f36370b3bc_6,d46c28a9-e94e-492e-bf12-07d253f65328,Baker,multimodal_grounded,QaEgo4D,"[{""speaker"": ""Other"", ""text"": ""What are you doing with that?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Oh, this? I'm finally going to tackle the mud caked onto my hiking boots from last weekend.""}, {""speaker"": ""Other"", ""text"": ""About time. You think that's going to be tough enough for the job?""}, {""speaker"": ""Camera Wearer"", ""text"": ""I hope so. The bristles are super stiff. I just need to take it outside before I make a mess in here.""}]",Where is the object that the camera wearer intends to use to clean their hiking boots?,"{""A"": ""In the bathroom"", ""B"": ""Under the bed"", ""C"": ""In the living room"", ""D"": ""In the kitchen""}",D,original
4209356c-b5c4-4329-980f-487657e57aae_4,b3190c93-c6fc-4e3d-b6ca-41e7ea9fed3f,Daily hygiene; Playing board games; Practicing a musical instrument; Talking with family members,contradictory,QaEgo4D,"[{""speaker"": ""Camera Wearer"", ""text"": ""I can't believe he left his glasses on the table like that. Speaker 2: Yeah, and then he put his foot up on the desk—so disrespectful. Speaker 1: Totally. He didn't even look at anyone after he took them off.""}]",What did the man do immediately after removing his glasses?,"{""A"": ""Put his glasses on the table"", ""B"": ""Looked at person C"", ""C"": ""Put his leg on the desk"", ""D"": ""Put his leg on the chair""}",D,original
