task,scenario,video_uid,video_category,sample_id,dialogue,question,options,correct_answer,start_sec,end_sec
EgoPlan-Bench2,video_grounded_offtopic,17be1d0a-f213-4126-ab6e-08e5c8ee5b93,Recreation,17be1d0a-f213-4126-ab6e-08e5c8ee5b93_23,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, we're short-staffed in housewares this week. Who can we put there?""}, {""speaker"": ""Speaker 2"", ""text"": ""I thought about asking Sayid, but he's got other ideas.""}, {""speaker"": ""Speaker 1"", ""text"": ""Sayid? He's reliable. Why not him?""}, {""speaker"": ""Speaker 2"", ""text"": ""He mentioned it last shift—he hates dealing with pots and pans all day.""}, {""speaker"": ""Speaker 1"", ""text"": ""Really? Okay, fine. sayid doesn't want to work in housewares.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to apply hair cream? (A) pick cream tube (B) drop tube (C) rub hair (D) pour cream","{""A"": ""pick cream tube"", ""B"": ""drop tube"", ""C"": ""rub hair"", ""D"": ""pour cream""}",C,1310.4333333333334,1318.1666666666667
EgoPlan-Bench2,video_grounded_offtopic,7b34525b-f651-4f4f-8022-2ada37fa898f,Work,7b34525b-f651-4f4f-8022-2ada37fa898f_32,"[{""speaker"": ""Speaker 1"", ""text"": ""Did you hear that screech? Something just flew right past my monitor.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, a pigeon! It's knocking over coffee mugs now—watch out!""}, {""speaker"": ""Speaker 1"", ""text"": ""Great, now it's pecking at the keyboard. Files everywhere!""}, {""speaker"": ""Speaker 2"", ""text"": ""This office is turning into a zoo. How did it even get in here?""}, {""speaker"": ""Speaker 1"", ""text"": ""this is why workplaces need secure, dedicated aviaries.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to pour oil into the engine? (A) places bottle of oil on engine (B) picks oil bottle from box (C) closes bottle with bottle top (D) opens oil bottle","{""A"": ""places bottle of oil on engine"", ""B"": ""picks oil bottle from box"", ""C"": ""closes bottle with bottle top"", ""D"": ""opens oil bottle""}",A,506.3,526.5333333333333
EgoPlan-Bench2,video_grounded_offtopic,b4a8cf83-6f0e-40ca-811a-f1e1435d501f,Work,b4a8cf83-6f0e-40ca-811a-f1e1435d501f_16,"[{""speaker"": ""Speaker 1"", ""text"": ""Man, I haven't talked to my sister in years. We had this huge fight and just drifted apart.""}, {""speaker"": ""Speaker 2"", ""text"": ""That's sad. Family stuff like that can eat at you forever.""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, but she's the one who stopped calling. Why should I be the one to fix it now?""}, {""speaker"": ""Speaker 2"", ""text"": ""I get it, pride and all. But life’s short.""}, {""speaker"": ""Speaker 1"", ""text"": ""Maybe, but it feels too late.""}, {""speaker"": ""Speaker 2"", ""text"": ""aww. yeah, maybe you should reconnect before it's too late.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to fix the bicycle tyre? (A) tighten tyre nuts (B) place tyre on workbench (C) pick up spoke key (D) stop tyre","{""A"": ""tighten tyre nuts"", ""B"": ""place tyre on workbench"", ""C"": ""pick up spoke key"", ""D"": ""stop tyre""}",D,85.2,173.8
EgoPlan-Bench2,video_grounded_offtopic,10c90fd9-1668-4293-b24f-93679a355209,Daily life,10c90fd9-1668-4293-b24f-93679a355209_46,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey team, quick check-in on our safety protocols before the shift starts.""}, {""speaker"": ""Speaker 2"", ""text"": ""All good here, but these masks are piling up in the break room.""}, {""speaker"": ""Speaker 1"", ""text"": ""Right, we've got a fresh shipment coming tomorrow. Anything else standing out?""}, {""speaker"": ""Speaker 2"", ""text"": ""Not really, just the usual wear and tear from long hours.""}, {""speaker"": ""Speaker 1"", ""text"": ""now, we've noticed some of your masks are getting dingy.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to serve the cucumber? (A) turn on tap water (B) put empty bowl in sink (C) pick bowl of cucumber (D) rinse serving sticks","{""A"": ""turn on tap water"", ""B"": ""put empty bowl in sink"", ""C"": ""pick bowl of cucumber"", ""D"": ""rinse serving sticks""}",B,380.46666666666664,406.6666666666667
EgoPlan-Bench2,video_grounded_offtopic,9328c1ab-f97d-4633-8f8e-d88998b573c6,Hobbies,9328c1ab-f97d-4633-8f8e-d88998b573c6_6,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey Glenn, guess what? I finally pulled the trigger on that used SUV I told you about.""}, {""speaker"": ""Speaker 2"", ""text"": ""No way! Congrats, man. How much did it run you?""}, {""speaker"": ""Speaker 1"", ""text"": ""Around $20,000. It's a steal, right? But now the dealer's hitting me with sales tax.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, that adds up quick. What's the damage?""}, {""speaker"": ""Speaker 1"", ""text"": ""glenn, can i borrow $2,000 for sales tax?""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to spray paint on wood surface? (A) move pieces of wood on nylon paper (B) step on nylon paper (C) place piece of wood on nylon paper (D) pick paint spray","{""A"": ""move pieces of wood on nylon paper"", ""B"": ""step on nylon paper"", ""C"": ""place piece of wood on nylon paper"", ""D"": ""pick paint spray""}",A,5.866666666666666,153.26666666666668
EgoPlan-Bench2,video_grounded_offtopic,b1d60b26-a89b-4046-866d-f6a1aa087585,Daily life,b1d60b26-a89b-4046-866d-f6a1aa087585_19,"[{""speaker"": ""Speaker 1"", ""text"": ""The schedule right now has me working every single weekend, and it's burning me out.""}, {""speaker"": ""Speaker 2"", ""text"": ""I get that, but we're short-staffed and need the coverage on Saturdays and Sundays.""}, {""speaker"": ""Speaker 1"", ""text"": ""I want to help the team, but I really need some personal time to recharge.""}, {""speaker"": ""Speaker 2"", ""text"": ""Fair enough—what kind of adjustment are you thinking?""}, {""speaker"": ""Speaker 1"", ""text"": ""okay, well, how about weekends off?""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to collect items? (A) put basket on floor (B) take paper from basket (C) arrange items in basket (D) put detergent in basket","{""A"": ""put basket on floor"", ""B"": ""take paper from basket"", ""C"": ""arrange items in basket"", ""D"": ""put detergent in basket""}",D,340.9,505.76666666666665
EgoPlan-Bench2,video_grounded_offtopic,76097b8e-7a8f-4e51-9afb-f42b8ed186d1,Daily life,76097b8e-7a8f-4e51-9afb-f42b8ed186d1_26,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey everyone, thanks for joining this meeting on our customer feedback review.""}, {""speaker"": ""Speaker 2"", ""text"": ""No problem, what's the agenda today?""}, {""speaker"": ""Speaker 1"", ""text"": ""We're focusing on diversity and inclusion, starting with some brainstorming.""}, {""speaker"": ""Speaker 2"", ""text"": ""Got it, should we prioritize certain groups or issues?""}, {""speaker"": ""Speaker 1"", ""text"": ""okay, guys, so this list is to come up with issues that are affecting black customers and employees.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to fry tofu? (A) leave chopsticks (B) press cooker switch (C) open fridge (D) stir butter","{""A"": ""leave chopsticks"", ""B"": ""press cooker switch"", ""C"": ""open fridge"", ""D"": ""stir butter""}",B,219.53333333333333,225.73333333333332
EgoPlan-Bench2,video_grounded_offtopic,6834426d-9454-4fc9-a538-20d498d18e87,Work,6834426d-9454-4fc9-a538-20d498d18e87_2,"[{""speaker"": ""Speaker 1"", ""text"": ""I can't believe we're finally here at the mall. It's been forever.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, way too long. What are we shopping for first?""}, {""speaker"": ""Speaker 1"", ""text"": ""Clothes, definitely. I need something new for that party.""}, {""speaker"": ""Speaker 2"", ""text"": ""Good call. Hey, isn't that...""}, {""speaker"": ""Speaker 1"", ""text"": ""oh! amy.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to prepare containers? (A) take lids (B) put container down (C) wipe hands (D) close container","{""A"": ""take lids"", ""B"": ""put container down"", ""C"": ""wipe hands"", ""D"": ""close container""}",B,1.0666666666666667,15.533333333333333
EgoPlan-Bench2,video_grounded_offtopic,879dd163-7588-45d1-9466-a5deabc59167,Work,879dd163-7588-45d1-9466-a5deabc59167_10,"[{""speaker"": ""Speaker 1"", ""text"": ""Man, I'm dying for a drink after that long drive. You know any spots around here?""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, there's a dive bar just a block away that's got character.""}, {""speaker"": ""Speaker 1"", ""text"": ""Sounds perfect. What's the name of the place?""}, {""speaker"": ""Speaker 2"", ""text"": ""You'll love it—it's got cheap beer and a killer jukebox.""}, {""speaker"": ""Speaker 1"", ""text"": ""Alright, lead the way. But seriously, what's it called?""}, {""speaker"": ""Speaker 2"", ""text"": ""it's called the rusty spaniard.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to charge and use the tablet? (A) take tablet from case (B) plug charger in socket (C) pick up tablet case (D) tap screen","{""A"": ""take tablet from case"", ""B"": ""plug charger in socket"", ""C"": ""pick up tablet case"", ""D"": ""tap screen""}",D,9.366666666666667,98.56666666666666
EgoPlan-Bench2,video_grounded_offtopic,7b172085-6bec-40ae-87d9-ff9f69e4703f,Hobbies,7b172085-6bec-40ae-87d9-ff9f69e4703f_16,"[{""speaker"": ""Speaker 1"", ""text"": ""You've been killing it on the sales floor lately, hitting all your targets.""}, {""speaker"": ""Speaker 2"", ""text"": ""Thanks, boss. I've been putting in the extra hours.""}, {""speaker"": ""Speaker 1"", ""text"": ""Not just that—you're leading the team without even being asked.""}, {""speaker"": ""Speaker 2"", ""text"": ""I just see what needs doing and jump in.""}, {""speaker"": ""Speaker 1"", ""text"": ""i want to make you a manager.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to prepare the bobbin? (A) fit bobbin (B) spin out thread (C) open needle bobbin case (D) adjust machine pulley","{""A"": ""fit bobbin"", ""B"": ""spin out thread"", ""C"": ""open needle bobbin case"", ""D"": ""adjust machine pulley""}",B,144.73333333333332,190.43333333333334
EgoPlan-Bench2,video_grounded_offtopic,c517f92a-3b49-42f9-9927-c290a61f9202,Daily life,c517f92a-3b49-42f9-9927-c290a61f9202_8,"[{""speaker"": ""Speaker 1"", ""text"": ""That first lap around the park felt amazing. I'm barely breaking a sweat.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, the fresh air is really invigorating today.""}, {""speaker"": ""Speaker 1"", ""text"": ""We've still got plenty of time before it gets dark.""}, {""speaker"": ""Speaker 2"", ""text"": ""True. Maybe we should do another lap around the park?""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to drive the car? (A) open car door (B) put papers under steering (C) put on seat belt (D) stop car","{""A"": ""open car door"", ""B"": ""put papers under steering"", ""C"": ""put on seat belt"", ""D"": ""stop car""}",B,136.43333333333334,185.3
EgoPlan-Bench2,video_grounded_offtopic,6956cb48-951c-4607-a42b-a66de2c186be,Daily life,6956cb48-951c-4607-a42b-a66de2c186be_1,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, excuse me, do you know where the party is?""}, {""speaker"": ""Speaker 2"", ""text"": ""Uh, yeah, it's just down the hall.""}, {""speaker"": ""Speaker 1"", ""text"": ""Great, thanks. You heading there too? I'm Mike, by the way.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, I am.""}, {""speaker"": ""Speaker 1"", ""text"": ""Cool, what's your name?""}, {""speaker"": ""Speaker 2"", ""text"": ""uh, i'm amy sosa.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to wear outdoor clothes? (A) pick head warmer (B) open cupboard (C) pick coat (D) wear gloves","{""A"": ""pick head warmer"", ""B"": ""open cupboard"", ""C"": ""pick coat"", ""D"": ""wear gloves""}",C,93.8,95.86666666666666
EgoPlan-Bench2,video_grounded_offtopic,65d56a26-3556-491a-880a-c0fbb581f1bf,Daily life,65d56a26-3556-491a-880a-c0fbb581f1bf_29,"[{""speaker"": ""Speaker 1"", ""text"": ""Dude, you've been hitting the gym, right? Let me see those abs.""}, {""speaker"": ""Speaker 2"", ""text"": ""Haha, barely, man. Still working on it.""}, {""speaker"": ""Speaker 1"", ""text"": ""Come on, lift your shirt. I gotta feel if they're real.""}, {""speaker"": ""Speaker 2"", ""text"": ""Nah, they're not ready for prime time.""}, {""speaker"": ""Speaker 1"", ""text"": ""Just one poke, promise!""}, {""speaker"": ""Speaker 2"", ""text"": ""hey, man, don't touch my tummy!""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to prepare food in drum and collect leaves? (A) place leaf on food container (B) turn drum (C) pick paper towel (D) pick food container","{""A"": ""place leaf on food container"", ""B"": ""turn drum"", ""C"": ""pick paper towel"", ""D"": ""pick food container""}",C,1103.9,1119.6666666666667
EgoPlan-Bench2,video_grounded_offtopic,5f12a1c2-f7ca-4360-85be-b6f5cea73702,Hobbies,5f12a1c2-f7ca-4360-85be-b6f5cea73702_27,"[{""speaker"": ""Speaker 1"", ""text"": ""Wow, this party is amazing! Thanks for inviting us.""}, {""speaker"": ""Speaker 2"", ""text"": ""Glad you could make it. Help yourself to the food over there.""}, {""speaker"": ""Speaker 1"", ""text"": ""Will do. Hey, I love the decorations.""}, {""speaker"": ""Speaker 2"", ""text"": ""Thanks, we worked hard on them. The guestbook's right by the entrance.""}, {""speaker"": ""Speaker 1"", ""text"": ""Oh yeah, I saw that.""}, {""speaker"": ""Speaker 2"", ""text"": ""Don't forget to sign the guestbook.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to stitch fabric with a thread and needle? (A) put scissor (B) pull thread (C) thread needle (D) stitch fabric","{""A"": ""put scissor"", ""B"": ""pull thread"", ""C"": ""thread needle"", ""D"": ""stitch fabric""}",A,272.3666666666667,276.8
EgoPlan-Bench2,video_grounded_offtopic,d2de811c-9255-4c4f-8a54-a2fc65527f59,Daily life,d2de811c-9255-4c4f-8a54-a2fc65527f59_99,"[{""speaker"": ""Speaker 1"", ""text"": ""The road trip to the cabin is tomorrow—we can't forget anything this time.""}, {""speaker"": ""Speaker 2"", ""text"": ""Right, I've got the coolers and snacks packed, but we've got chairs, games, and firewood too.""}, {""speaker"": ""Speaker 1"", ""text"": ""And don't forget the fishing gear and extra blankets. This is gonna be a full load.""}, {""speaker"": ""Speaker 2"", ""text"": ""Two cars should handle it. We need to get junk in those trunks!""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to blend raw beans? (A) place blender cup on engine (B) place hand on blender (C) turn on blender engine (D) cover blender cup with lid","{""A"": ""place blender cup on engine"", ""B"": ""place hand on blender"", ""C"": ""turn on blender engine"", ""D"": ""cover blender cup with lid""}",C,881.8333333333334,894.2
