task,scenario,video_uid,video_category,sample_id,dialogue,question,options,correct_answer,start_sec,end_sec
EgoPlan-Bench2,video_grounded_ontopic,275ea957-7404-4e86-ae6c-e3e1cb988b37,Daily life,275ea957-7404-4e86-ae6c-e3e1cb988b37_13,"[{""speaker"": ""Camera Wearer"", ""text"": ""This place is pretty busy today. I’m just grabbing my drink and figuring out where everything is.""}, {""speaker"": ""Other"", ""text"": ""Yeah, it looks like a lot is going on. Did you already get your food?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Almost, I’m waiting on the plate and checking around the restaurant so I don’t get in anyone’s way.""}, {""speaker"": ""Other"", ""text"": ""Makes sense. Once you’ve got everything together, you’ll probably want to head over and settle up.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Right, I’m at the counter now. I just need to handle the payment and then I’m good to go.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to eat food at a restaurant? (A) put down plate (B) put card on machine (C) sit on chair (D) pick up drink","{""A"": ""put down plate"", ""B"": ""put card on machine"", ""C"": ""sit on chair"", ""D"": ""pick up drink""}",B,541.7,628.7333333333333
EgoPlan-Bench2,video_grounded_ontopic,d40be91b-85bb-4c47-ac18-52c4d044e3fc,Recreation,d40be91b-85bb-4c47-ac18-52c4d044e3fc_28,"[{""speaker"": ""Camera Wearer"", ""text"": ""These shoes are finally together. I just need to get them on and settled.""}, {""speaker"": ""Other"", ""text"": ""Nice, those look like a good fit. Did you find both of them okay?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, one was on the chair and the other ended up on the floor for a second.""}, {""speaker"": ""Other"", ""text"": ""Classic. Are they comfortable once you get them on?""}, {""speaker"": ""Camera Wearer"", ""text"": ""They are, I just have to tighten them up a bit so they feel right.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to put on new shoes? (A) collect shoes (B) lace shoe (C) drop shoes on floor (D) pick shoes from chair","{""A"": ""collect shoes"", ""B"": ""lace shoe"", ""C"": ""drop shoes on floor"", ""D"": ""pick shoes from chair""}",B,1786.5666666666666,1817.9666666666667
EgoPlan-Bench2,video_grounded_ontopic,aca5bc6f-ae4f-46de-8245-388bda763b9f,Hobbies,aca5bc6f-ae4f-46de-8245-388bda763b9f_11,"[{""speaker"": ""Other"", ""text"": ""Those little plants look a bit crowded on the tray. Are you rearranging them?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I’m shifting the tray a little so I can get a better angle and make room to work.""}, {""speaker"": ""Other"", ""text"": ""Nice, that should make it easier to handle them without knocking anything over.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Exactly. I’m just taking off this small fastener first, then I can lift the bowl more cleanly.""}, {""speaker"": ""Other"", ""text"": ""Makes sense. Once that’s done, you’ll be able to move the plants and tray together more easily.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to dispose of plants? (A) put plants in dustbin (B) wear gloves (C) remove peg on plants (D) drop tray on table","{""A"": ""put plants in dustbin"", ""B"": ""wear gloves"", ""C"": ""remove peg on plants"", ""D"": ""drop tray on table""}",C,235.63333333333333,239.1
EgoPlan-Bench2,video_grounded_ontopic,3f503d0b-a01e-4d1c-904b-2fa1244a9d45,Work,3f503d0b-a01e-4d1c-904b-2fa1244a9d45_37,"[{""speaker"": ""Camera Wearer"", ""text"": ""Alright, I’ve got the basin here and the plants ready. This soil feels a little dry.""}, {""speaker"": ""Other"", ""text"": ""Yeah, it looks like a good day to get them settled in. Want me to hand you the next one?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Sure, thanks. I’m just checking the rows and making sure there’s enough space between them.""}, {""speaker"": ""Other"", ""text"": ""That makes sense. Once you add the soil, they should hold up better out here.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Exactly. I’ll spread this out and then keep moving through the rest of the farm.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to plant the plants? (A) pick up plant (B) pour soil (C) give plant (D) pull basin","{""A"": ""pick up plant"", ""B"": ""pour soil"", ""C"": ""give plant"", ""D"": ""pull basin""}",D,914.0333333333333,971.8
EgoPlan-Bench2,video_grounded_ontopic,b2078083-c33f-4c35-9ebf-0ff6ccc05b6c,Hobbies,b2078083-c33f-4c35-9ebf-0ff6ccc05b6c_57,"[{""speaker"": ""Camera Wearer"", ""text"": ""I’m trying to get these decorations ready, but they’re all tangled up together.""}, {""speaker"": ""Other"", ""text"": ""Yeah, that always happens. Want me to help sort them out?""}, {""speaker"": ""Camera Wearer"", ""text"": ""That would be great. Once they’re separated, it’ll be so much easier to hang everything up.""}, {""speaker"": ""Other"", ""text"": ""For sure. It already looks like it’s going to turn out nice once you get it arranged.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to decorate the room? (A) put decoration on window (B) untangle decorations (C) pick decorations (D) drop decorations on floor","{""A"": ""put decoration on window"", ""B"": ""untangle decorations"", ""C"": ""pick decorations"", ""D"": ""drop decorations on floor""}",B,2505.233333333333,2515.6
EgoPlan-Bench2,video_grounded_ontopic,77baffbe-c2a9-435a-8183-5783bbc4fbba,Daily life,77baffbe-c2a9-435a-8183-5783bbc4fbba_15,"[{""speaker"": ""Camera Wearer"", ""text"": ""I’m making coffee now, but I had to rinse out the kettle first.""}, {""speaker"": ""Other"", ""text"": ""Nice, that usually makes a big difference. Are you doing a pour-over or using the pot?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Using the pot. I just added the grounds, and it’s already smelling pretty good.""}, {""speaker"": ""Other"", ""text"": ""Perfect. Once it’s ready, you’ll have a fresh cup in no time.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I’m almost done here—just finishing up the setup and waiting for it to brew.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to prepare coffee? (A) press button (B) close pot (C) place sieve in pot (D) shake kettle","{""A"": ""press button"", ""B"": ""close pot"", ""C"": ""place sieve in pot"", ""D"": ""shake kettle""}",B,1761.6333333333334,1815.2333333333333
EgoPlan-Bench2,video_grounded_ontopic,b5c5d054-4cc3-4e54-b283-6845ca022eb8,Daily life,b5c5d054-4cc3-4e54-b283-6845ca022eb8_11,"[{""speaker"": ""Camera Wearer"", ""text"": ""I'm trying to get this application checklist filled out while keeping an eye on the dog.""}, {""speaker"": ""Other"", ""text"": ""Sounds busy in there. Need any help finding something or keeping him calm?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Maybe just a second—I keep switching between the form and my phone, and he keeps wanting attention.""}, {""speaker"": ""Other"", ""text"": ""Yeah, multitasking with a dog around is never easy. Is the checklist almost done?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Pretty close. Once I finish this part, I can spend a little more time training him properly.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to fill the application checklist? (A) pick pen (B) drop pen (C) flick pen (D) point at application checklist","{""A"": ""pick pen"", ""B"": ""drop pen"", ""C"": ""flick pen"", ""D"": ""point at application checklist""}",B,812.2666666666667,944.8666666666667
EgoPlan-Bench2,video_grounded_ontopic,2e04b2bb-e5d3-4f66-a16e-f7756e14e749,Work,2e04b2bb-e5d3-4f66-a16e-f7756e14e749_21,"[{""speaker"": ""Camera Wearer"", ""text"": ""I’m finishing up this batch and sorting the tubes back into the rack.""}, {""speaker"": ""Other"", ""text"": ""Nice, are the samples reacting the way you expected?""}, {""speaker"": ""Camera Wearer"", ""text"": ""I’m checking now. I just heated a couple of them and I’m comparing how they look.""}, {""speaker"": ""Other"", ""text"": ""Good call. It’s always easier to spot the differences once they’ve been through the hot plate.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I’m writing down the results so I don’t mix anything up before the next round.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to operate hot plate machine and compare chemicals? (A) pick test tubes from hot plate machine (B) open hot plate machine lid (C) put test tube in blue test tube rank (D) compare chemicals in test tubes","{""A"": ""pick test tubes from hot plate machine"", ""B"": ""open hot plate machine lid"", ""C"": ""put test tube in blue test tube rank"", ""D"": ""compare chemicals in test tubes""}",D,1513.2666666666667,1524.7333333333333
EgoPlan-Bench2,video_grounded_ontopic,363c4378-e1d8-48aa-b17d-aed0be091edf,Work,363c4378-e1d8-48aa-b17d-aed0be091edf_5,"[{""speaker"": ""Camera Wearer"", ""text"": ""I’ve been working on the brakes in the garage for a bit now. Trying to get everything loosened up and sorted.""}, {""speaker"": ""Other"", ""text"": ""Nice, sounds like you’ve got a full project going. Are you taking the old pads out?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I pulled a few pieces off already and I’m checking what still needs to come loose. The screwdriver’s been handy.""}, {""speaker"": ""Other"", ""text"": ""Good call. Just make sure everything’s lined up before you keep going.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Exactly. I’m moving around the car and double-checking the area so I can keep working without missing anything.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to prepare for removing brake pads? (A) close door (B) move steering wheel (C) throw brake pad (D) pick screw driver","{""A"": ""close door"", ""B"": ""move steering wheel"", ""C"": ""throw brake pad"", ""D"": ""pick screw driver""}",A,33.7,91.46666666666667
EgoPlan-Bench2,video_grounded_ontopic,2817ff3c-1ff6-4ac1-9dc5-8fad9452da52,Recreation,2817ff3c-1ff6-4ac1-9dc5-8fad9452da52_11,"[{""speaker"": ""Camera Wearer"", ""text"": ""I’m getting my shoes on before I head out.""}, {""speaker"": ""Other"", ""text"": ""Nice, are those the comfortable ones?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I just need to get them ready and make sure they fit right.""}, {""speaker"": ""Other"", ""text"": ""Good idea. You’ll want them snug if you’re going to be walking or running around.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Exactly, I’m almost set now.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to wear shoes and run along the road? (A) pick shoes (B) cross road (C) untie shoelace (D) run along road","{""A"": ""pick shoes"", ""B"": ""cross road"", ""C"": ""untie shoelace"", ""D"": ""run along road""}",C,0.0,11.6
EgoPlan-Bench2,video_grounded_ontopic,d6012fda-73c2-44fc-8ae6-6c9d82abde1c,Work,d6012fda-73c2-44fc-8ae6-6c9d82abde1c_35,"[{""speaker"": ""Camera Wearer"", ""text"": ""Alright, I’ve got the vacuum set up now. Just plugging it in so I can get started.""}, {""speaker"": ""Other"", ""text"": ""Nice, this room needed a good clean. Is it working properly?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I’m just checking the attachment first and making sure everything’s clear before I go over the floor.""}, {""speaker"": ""Other"", ""text"": ""Good idea. Once it’s ready, that should make the whole place look much better.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Exactly. Now I can go ahead and vacuum this area and get all the dust up.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to clean the floor? (A) vacuum floor (B) clean vacuum pipe nozzle (C) pick pieces of wood (D) switch off vacuum","{""A"": ""vacuum floor"", ""B"": ""clean vacuum pipe nozzle"", ""C"": ""pick pieces of wood"", ""D"": ""switch off vacuum""}",B,328.96666666666664,331.03333333333336
EgoPlan-Bench2,video_grounded_ontopic,ce0abf2c-ad60-4b15-9b08-76ddc9b89468,Hobbies,ce0abf2c-ad60-4b15-9b08-76ddc9b89468_9,"[{""speaker"": ""Camera Wearer"", ""text"": ""This pile of branches is bigger than I thought. I’m trying to clear the ground before it gets messy.""}, {""speaker"": ""Other"", ""text"": ""Yeah, just keep feeding the smaller pieces in. That shredder should handle them pretty well.""}, {""speaker"": ""Camera Wearer"", ""text"": ""I’m grabbing the loose ones as I go. Some of these shrubs are tangled up together.""}, {""speaker"": ""Other"", ""text"": ""Careful with those—once you separate them, it’ll be easier to move them over.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Got it. I’m pulling the leftover brush across the ground so I can gather the rest in one spot.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to operate a tree shredder and pack tree branches into it? (A) push branches into machine (B) throw shrubs into chipper (C) pick shrubs (D) drag shrubs","{""A"": ""push branches into machine"", ""B"": ""throw shrubs into chipper"", ""C"": ""pick shrubs"", ""D"": ""drag shrubs""}",C,272.3333333333333,288.3
